datum,povp. dnevna T [°C],max. T [°C],min. T [°C],min. T na 5cm [°C],povp. veter [m/s],oblačnost [%],povp. rel. vla. [%],povp. tlak [hPa],količina padavin [mm],višina snežne odeje [cm],višina novega snega [cm],trajanje sonca [h],močan veter,viharni veter,dež,rosenje,ploha dežja,nevihta,grmenje,bliskanje,dež, ki zmrzuje,rosenje, ki zmrzuje,iglice,sneg,zrnat sneg,ploha snega,dež s snegom,babje pšeno,ploha dežja s snegom,toča,sodra,megla,megla z vidnim nebom,ledena megla,meglica,suha motnost,talna megla,rosa,slana,poledica,poledica na tleh,ivje,trdo ivje,padavine,snežna odeja
29/09/2019,17.7,21.6,14,13.5,1.4,77,79,980,9.8,0,0,4.1,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,da,ne
30/09/2019,18.5,23.5,16,11.1,2.3,37,75,976,0,0,0,7.3,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne
01/10/2019,17.4,21.1,14.3,10.3,1.3,27,76,977,0,0,0,2.1,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne
02/10/2019,13.8,21.5,12,9.3,0.2,70,86,971,1.5,0,0,2.7,ne,ne,ne,ne,da,da,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,da,ne,ne,ne,ne,ne,da,ne
03/10/2019,10.6,14.5,8.5,7.9,1.2,60,77,979,25.1,0,0,2,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,da,ne
04/10/2019,10.5,16,5.3,1.9,0.5,70,74,978,0,0,0,6.1,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,da,ne,ne,ne,ne,ne,da,ne
05/10/2019,13.2,19.3,8,5.4,1.3,60,74,975,0,0,0,7.3,ne,ne,da,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
06/10/2019,10.5,15.5,5.2,0,0.7,80,68,981,0.3,0,0,5.2,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,da,ne
07/10/2019,10.9,14.6,9,5.5,1.7,80,67,982,0,0,0,4.9,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne
08/10/2019,10.1,16.5,4.6,0,0.8,43,71,985,0,0,0,9.2,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,da,ne,ne,ne,ne,ne,ne,ne
09/10/2019,13.6,16.7,6.6,2.5,2,93,76,981,0,0,0,1,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne
10/10/2019,13.2,15.5,11.6,10.7,1.3,87,84,983,18.6,0,0,1.1,ne,ne,da,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
11/10/2019,12.2,18,9.2,4,0.8,40,82,989,3.4,0,0,7.6,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,da,ne,ne,da,ne,ne,ne,ne,ne,da,ne
12/10/2019,14.3,19.7,7.3,4.3,2.9,50,72,988,0,0,0,7.6,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,da,ne,da,ne,ne,da,ne,ne,ne,ne,ne,ne,ne
13/10/2019,15,20.8,8.6,4,2.4,57,71,987,0,0,0,8.1,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne
14/10/2019,15.5,21.2,10.2,6,2.6,63,71,985,0,0,0,8,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,da,ne,ne,ne,ne,ne,ne,ne
15/10/2019,14.2,18.7,9.7,6,1.2,63,79,980,0,0,0,2,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,da,ne,ne,ne,ne,ne,ne,ne
16/10/2019,15.2,22,12.7,8.2,1.3,37,74,981,15.1,0,0,8,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,da,ne,ne,da,ne,ne,ne,ne,ne,da,ne
17/10/2019,15.3,21,11.4,5.3,2.7,53,71,984,0,0,0,7.5,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,da,ne,ne,ne,ne,ne,ne,ne
18/10/2019,14.8,18.2,10.2,5.5,2.8,67,73,982,0,0,0,2.7,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne
19/10/2019,15.9,20.9,12.1,9,1.4,70,72,982,0,0,0,4.1,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,da,ne
20/10/2019,18,20.5,15.4,11.5,2.1,73,69,984,0,0,0,0.6,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
21/10/2019,17.4,23,13.5,8.9,1.2,50,70,987,0,0,0,3.4,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne
22/10/2019,15.8,24.3,10.1,5,0.6,40,78,988,0,0,0,7.3,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,da,ne,da,ne,ne,da,ne,ne,ne,ne,ne,ne,ne
23/10/2019,15.3,23.5,11.4,5.5,0.3,47,79,985,0,0,0,5.7,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,da,ne,ne,da,ne,ne,ne,ne,ne,ne,ne
24/10/2019,14.5,23.5,10,3.8,0.5,43,77,982,0,0,0,5.5,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,da,ne,da,ne,ne,da,ne,ne,ne,ne,ne,ne,ne
25/10/2019,13.3,20.9,7.6,2.3,1.1,50,76,987,0,0,0,6.7,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,da,ne,ne,da,ne,ne,ne,ne,ne,ne,ne
26/10/2019,12.4,21,7.3,1.5,0.8,33,76,988,0,0,0,7,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,da,ne,da,ne,ne,da,ne,ne,ne,ne,ne,ne,ne
27/10/2019,12.7,22.1,6,1.1,0.5,33,74,984,0,0,0,7.2,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,da,ne,da,ne,ne,da,ne,ne,ne,ne,ne,ne,ne
28/10/2019,12.9,17,6.6,1.5,0.3,90,76,983,0,0,0,2,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,da,ne,ne,da,ne,ne,ne,ne,ne,ne,ne
29/10/2019,8.4,14,8,8.1,1.6,100,86,984,4.5,0,0,0,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
30/10/2019,7.6,9.1,6.9,6.3,1.9,100,76,990,6.6,0,0,0,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
31/10/2019,6.2,7.4,4.6,4.5,1.8,100,80,989,0.9,0,0,0,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
01/11/2019,6.4,8,5.6,4.7,1.1,97,69,984,2.5,0,0,1.5,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,da,ne
02/11/2019,9.6,11.2,6,5.2,0.9,100,78,972,0,0,0,0,ne,ne,da,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne
03/11/2019,15,20.2,10.2,9.4,2.2,83,78,961,9.5,0,0,2.7,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
04/11/2019,13,15.5,11.3,11.5,1.3,77,79,964,6.9,0,0,1.8,ne,ne,da,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,da,ne
05/11/2019,12.1,18,9.9,6.5,0.7,100,88,963,10.2,0,0,1,da,ne,ne,ne,da,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
06/11/2019,10,13.5,9,6,0.9,87,86,969,23,0,0,0.9,ne,ne,da,da,da,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,da,ne,ne,da,ne,ne,ne,ne,ne,da,ne
07/11/2019,9,14.5,7.5,4.5,0.6,50,81,973,9.4,0,0,3.6,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,da,ne,ne,ne,ne,ne,da,ne
08/11/2019,8.1,10,4,-0.8,1.2,83,88,972,0.3,0,0,0,ne,ne,da,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,da,ne,ne,da,ne,ne,ne,ne,ne,da,ne
09/11/2019,8,12,6.4,6.3,1.3,73,80,974,13.1,0,0,1.8,ne,ne,da,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
10/11/2019,6.8,10.5,5.2,0.5,0.5,93,81,977,1,0,0,1.8,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
11/11/2019,6.5,8,3.2,-1.8,0.5,97,86,980,0,0,0,0,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,da,ne,ne,ne,ne,ne,da,ne
12/11/2019,7.7,8.2,6.5,6,1.1,100,91,969,7.6,0,0,0,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
13/11/2019,7,8.6,5.7,6.7,0.9,100,89,966,15.5,0,0,0,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
14/11/2019,6.8,7.8,5.2,4.8,1.2,100,85,976,17.6,0,0,0,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
15/11/2019,8.5,9.4,6.7,6,1.1,97,90,973,3,0,0,0,ne,ne,da,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
16/11/2019,10.4,12.5,8.7,7,1.1,97,87,978,17.4,0,0,0.2,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
17/11/2019,12,15,9.3,8.7,1.8,87,81,973,3.1,0,0,1.7,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
18/11/2019,8.6,12,7.7,5.8,1.4,67,81,979,21,0,0,4.3,ne,ne,da,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
19/11/2019,9.1,12,7.1,5,0.6,97,84,983,1.1,0,0,1.5,ne,ne,da,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,da,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
20/11/2019,8.5,9.5,7.5,4.5,0.7,100,89,977,0.4,0,0,0,ne,ne,da,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,da,ne,da,ne,ne,da,ne,ne,ne,ne,ne,da,ne
21/11/2019,9.2,11.1,7.8,5.7,0.6,97,91,978,6.8,0,0,0,ne,ne,da,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
22/11/2019,7.6,9.2,6,6,0.8,100,89,979,0.5,0,0,0,ne,ne,da,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
23/11/2019,9.2,9.8,7.6,6.5,0.8,100,89,977,0.2,0,0,0,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
24/11/2019,9,10,7,6.5,0.6,100,86,977,0.5,0,0,0.1,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,da,ne,ne,da,ne,ne,ne,ne,ne,da,ne
25/11/2019,7.2,9.5,6.4,6,0.9,100,89,976,0.1,0,0,0,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
26/11/2019,5.7,7.2,5.4,5,1,100,84,977,0.2,0,0,0,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
27/11/2019,8.2,9.2,5.1,4.6,0.6,100,89,970,0.6,0,0,0,ne,ne,da,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
28/11/2019,11.1,12.1,9.1,7.3,1.1,93,83,968,15.9,0,0,0.2,ne,ne,da,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
29/11/2019,8.4,11.7,5.5,4.2,0.8,90,84,973,0.5,0,0,0.7,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,da,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
30/11/2019,3.9,8.8,2.5,3.5,1.1,80,87,986,0.3,0,0,0.3,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,da,ne,ne,da,da,ne,ne,ne,ne,da,ne
01/12/2019,2.4,4,-0.2,-4.9,1,100,85,986,0.3,0,0,0,ne,ne,da,da,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,da,da,ne,da,ne,ne,da,da,ne,ne,ne,ne,da,ne
02/12/2019,3.3,4.6,2.5,2,1.5,100,85,983,8.4,0,0,0,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
03/12/2019,2,6.5,0.2,0.6,1.4,33,72,991,26.6,0,0,7.3,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,da,ne,ne,ne,ne,da,ne
04/12/2019,-0.8,4,-3,-7.3,1.1,33,81,992,0,0,0,5.2,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,da,ne,ne,da,da,ne,ne,ne,ne,ne,ne
05/12/2019,-0.9,1.7,-1.8,-3.7,0.9,50,77,991,0,0,0,3.6,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,da,ne,ne,ne,ne,ne,ne
06/12/2019,0.6,4.5,-4.5,-8.2,0.5,57,83,987,0,0,0,1.1,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,da,ne,ne,da,da,ne,ne,ne,ne,ne,ne
07/12/2019,2.9,8.3,-1.8,-6.5,0.8,27,81,983,0,0,0,5.3,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne
08/12/2019,5,9.2,-1.7,-6.5,0.9,60,79,982,0,0,0,4,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,da,ne,da,ne,ne,ne,da,ne,ne,ne,ne,ne,ne
09/12/2019,6.8,8.7,6,2,1.1,97,84,973,0,0,0,0.1,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne
10/12/2019,3.2,8,1,2,0.8,47,79,984,12,0,0,4.3,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,da,ne,ne,ne,da,ne,ne,ne,ne,da,ne
11/12/2019,-1,4.7,-4,-9.8,0.9,10,71,981,0,0,0,6.3,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne
12/12/2019,-1.1,1,-4.1,-9,0.5,100,82,972,0,0,0,0,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,da
13/12/2019,0.2,1.6,-1.3,-4.5,0,100,89,957,6.6,6,6,0,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,da,ne,ne,ne,ne,ne,da,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,da
14/12/2019,0.2,2.5,-0.7,-5.2,0.7,77,90,969,18.7,6,3,1,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,da,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,da
15/12/2019,1.4,2.5,-1.6,-1.8,0.4,100,92,980,0,6,0,0.2,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,da
16/12/2019,9.7,12.5,2.5,1.1,1.2,93,83,984,0.4,3,0,0,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,da
17/12/2019,12.9,17,10,4,1.5,70,73,984,0,0,0,1.2,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne
18/12/2019,11,15.1,8,2.5,1,60,79,988,0,0,0,1.9,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne
19/12/2019,10.4,11.5,9,5.9,0.7,100,90,986,2.1,0,0,0,ne,ne,da,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
20/12/2019,10.4,13.5,7.5,3,1.3,83,81,973,0.5,0,0,1.6,da,ne,da,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,da,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
21/12/2019,9.9,12.1,9.2,7,1,97,86,959,2,0,0,0,ne,ne,da,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
22/12/2019,7,9.8,6.2,2,2.3,100,89,955,24.9,0,0,0,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,da,ne
23/12/2019,6.6,11,3.2,1.3,1,77,80,968,27.2,0,0,0.3,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,da,ne,da,ne,ne,da,ne,ne,ne,ne,ne,da,ne
24/12/2019,3.9,7.5,-1.1,-6,0.1,47,83,979,0,0,0,4.1,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,da,ne,da,ne,ne,da,da,ne,ne,ne,ne,ne,ne
25/12/2019,2.6,7.5,-1.6,-4.4,1.8,40,84,980,0.1,0,0,5.7,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,da,ne,da,ne,ne,da,da,ne,ne,ne,ne,da,ne
26/12/2019,2.9,9.5,-1.8,-5.5,0.5,33,76,987,0,0,0,6.3,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne
27/12/2019,3,4.5,0.5,-3.2,0.8,90,81,989,0,0,0,0.4,ne,ne,da,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,da,ne,ne,ne,ne,ne,ne
28/12/2019,0.7,6.1,-1.5,-6.5,0.9,40,79,996,0,0,0,4.7,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,da,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,da,ne
29/12/2019,-1.4,2.4,-5.3,-10,1,7,68,1000,0,0,0,7.6,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne
30/12/2019,-2.3,1.7,-6.3,-10.3,1.1,7,72,1001,0,0,0,7.4,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne
31/12/2019,-0.3,5,-4.7,-8.7,0,50,73,994,0,0,0,4.6,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,da,ne,ne,ne,ne,ne,ne
